[description:"Java" due:"1627102800" end:"1627104177" entry:"1627103966" mask:"XX" modified:"1627104177" recur:"daily" status:"deleted" tags:"School" uuid:"77da2400-7e06-4d3c-a7f0-0ce6ac4c375a"]
[description:"Java" due:"1627102800" end:"1627104177" entry:"1627103968" imask:"0" modified:"1627104177" parent:"77da2400-7e06-4d3c-a7f0-0ce6ac4c375a" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"a692bca4-e47a-4c10-bbd9-09bf6dc8e7a2"]
[description:"Hacker Rank or something like it" due:"1625713200" end:"1627103269" entry:"1627103165" imask:"105" modified:"1627103269" parent:"b838075a-9457-4b32-a40b-aa8243ab8073" project:"Python" recur:"daily" status:"deleted" tags:"Daily" uuid:"c74acd43-ed22-448e-98e4-06f29b1ff880"]
[description:"Hacker Rank or something like it" due:"1625799600" end:"1627103269" entry:"1627103165" imask:"106" modified:"1627103269" parent:"b838075a-9457-4b32-a40b-aa8243ab8073" project:"Python" recur:"daily" status:"deleted" tags:"Daily" uuid:"bd92085d-1ad0-4ff2-a5cd-60aa781bbbd8"]
[description:"Hacker Rank or something like it" due:"1625886000" end:"1627103269" entry:"1627103165" imask:"107" modified:"1627103269" parent:"b838075a-9457-4b32-a40b-aa8243ab8073" project:"Python" recur:"daily" status:"deleted" tags:"Daily" uuid:"8e264b9b-7e9c-444c-8a42-1607983ed325"]
[description:"Hacker Rank or something like it" due:"1625972400" end:"1627103269" entry:"1627103165" imask:"108" modified:"1627103269" parent:"b838075a-9457-4b32-a40b-aa8243ab8073" project:"Python" recur:"daily" status:"deleted" tags:"Daily" uuid:"61e934f5-b865-4ffc-9b63-ff47006f9f2a"]
[description:"Hacker Rank or something like it" due:"1626058800" end:"1627103269" entry:"1627103165" imask:"109" modified:"1627103269" parent:"b838075a-9457-4b32-a40b-aa8243ab8073" project:"Python" recur:"daily" status:"deleted" tags:"Daily" uuid:"5fee371f-1e3a-4c2f-8e7a-7dbcc7f26a8f"]
[description:"Hacker Rank or something like it" due:"1626145200" end:"1627103269" entry:"1627103165" imask:"110" modified:"1627103269" parent:"b838075a-9457-4b32-a40b-aa8243ab8073" project:"Python" recur:"daily" status:"deleted" tags:"Daily" uuid:"a6628cb9-6fa2-4ffc-be77-aa210b14c147"]
[description:"Hacker Rank or something like it" due:"1626231600" end:"1627103269" entry:"1627103165" imask:"111" modified:"1627103269" parent:"b838075a-9457-4b32-a40b-aa8243ab8073" project:"Python" recur:"daily" status:"deleted" tags:"Daily" uuid:"79ba3487-a96c-40c0-999f-bba71382d559"]
[description:"Hacker Rank or something like it" due:"1626318000" end:"1627103269" entry:"1627103165" imask:"112" modified:"1627103269" parent:"b838075a-9457-4b32-a40b-aa8243ab8073" project:"Python" recur:"daily" status:"deleted" tags:"Daily" uuid:"1654b11f-2ca6-4e30-8e54-8f8017beea6a"]
[description:"Hacker Rank or something like it" due:"1626404400" end:"1627103269" entry:"1627103165" imask:"113" modified:"1627103269" parent:"b838075a-9457-4b32-a40b-aa8243ab8073" project:"Python" recur:"daily" status:"deleted" tags:"Daily" uuid:"20f4e7d4-d834-47b4-8373-809c80327d00"]
[description:"Hacker Rank or something like it" due:"1626490800" end:"1627103269" entry:"1627103165" imask:"114" modified:"1627103269" parent:"b838075a-9457-4b32-a40b-aa8243ab8073" project:"Python" recur:"daily" status:"deleted" tags:"Daily" uuid:"f3b65faa-1f19-4eb4-ad72-8fc79a3faac3"]
[description:"Hacker Rank or something like it" due:"1626577200" end:"1627103269" entry:"1627103165" imask:"115" modified:"1627103269" parent:"b838075a-9457-4b32-a40b-aa8243ab8073" project:"Python" recur:"daily" status:"deleted" tags:"Daily" uuid:"ab67b777-ca34-45b5-9c3e-5ae0dc67e7ac"]
[description:"Hacker Rank or something like it" due:"1626663600" end:"1627103269" entry:"1627103165" imask:"116" modified:"1627103269" parent:"b838075a-9457-4b32-a40b-aa8243ab8073" project:"Python" recur:"daily" status:"deleted" tags:"Daily" uuid:"502f8433-2878-43a6-bc00-351d18f37fd4"]
[description:"Hacker Rank or something like it" due:"1626750000" end:"1627103269" entry:"1627103165" imask:"117" modified:"1627103269" parent:"b838075a-9457-4b32-a40b-aa8243ab8073" project:"Python" recur:"daily" status:"deleted" tags:"Daily" uuid:"d885f721-440c-4526-ac76-7e6c74884f42"]
[description:"Hacker Rank or something like it" due:"1626836400" end:"1627103269" entry:"1627103165" imask:"118" modified:"1627103269" parent:"b838075a-9457-4b32-a40b-aa8243ab8073" project:"Python" recur:"daily" status:"deleted" tags:"Daily" uuid:"4fc18470-d97f-46cd-9aec-ba560960ccf7"]
[description:"Hacker Rank or something like it" due:"1626922800" end:"1627103269" entry:"1627103165" imask:"119" modified:"1627103269" parent:"b838075a-9457-4b32-a40b-aa8243ab8073" project:"Python" recur:"daily" status:"deleted" tags:"Daily" uuid:"0db30606-1f21-4ad4-8b41-104d7c00cf86"]
[description:"Hacker Rank or something like it" due:"1627009200" end:"1627103269" entry:"1627103165" imask:"120" modified:"1627103269" parent:"b838075a-9457-4b32-a40b-aa8243ab8073" project:"Python" recur:"daily" status:"deleted" tags:"Daily" uuid:"adc5ec1b-54ea-430a-affe-d65983688c35"]
[description:"Hacker Rank or something like it" due:"1627095600" end:"1627103269" entry:"1627103165" imask:"121" modified:"1627103269" parent:"b838075a-9457-4b32-a40b-aa8243ab8073" project:"Python" recur:"daily" status:"deleted" tags:"Daily" uuid:"c25b1a62-5e10-4d02-a14d-919215b71cfe"]
[description:"Hacker Rank or something like it" due:"1627182000" end:"1627103268" entry:"1627103165" imask:"122" modified:"1627103269" parent:"b838075a-9457-4b32-a40b-aa8243ab8073" project:"Python" recur:"daily" status:"deleted" tags:"Daily" uuid:"4066b0e2-b2dd-4dc4-b218-89ae3fb38049"]
[description:"Web Dev (HTML, CSS)" due:"1620529200" end:"1627103271" entry:"1627103165" imask:"41" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"4e0a9537-8360-4359-b430-fac424efd9b9"]
[description:"Web Dev (HTML, CSS)" due:"1620615600" end:"1627103271" entry:"1627103165" imask:"42" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"14e3398b-f1a4-45ba-a6f8-98bbd806bcc3"]
[description:"Web Dev (HTML, CSS)" due:"1620702000" end:"1627103271" entry:"1627103165" imask:"43" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"779f1858-0882-427e-adfc-048282799d42"]
[description:"Web Dev (HTML, CSS)" due:"1620788400" end:"1627103271" entry:"1627103165" imask:"44" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"e8eae76f-603e-4c32-9a9d-ce54eaaf377e"]
[description:"Web Dev (HTML, CSS)" due:"1620874800" end:"1627103271" entry:"1627103165" imask:"45" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"52872f39-4c83-466e-a698-d8b14793460d"]
[description:"Web Dev (HTML, CSS)" due:"1620961200" end:"1627103271" entry:"1627103165" imask:"46" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"b4b06f1c-fccc-4a8a-9b5d-66c00401c834"]
[description:"Web Dev (HTML, CSS)" due:"1621047600" end:"1627103271" entry:"1627103165" imask:"47" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"470659b2-fe9b-4645-8c89-1690080d6216"]
[description:"Web Dev (HTML, CSS)" due:"1621134000" end:"1627103271" entry:"1627103165" imask:"48" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"707ed8ce-15e6-41b0-ba8d-3560d2f501b3"]
[description:"Web Dev (HTML, CSS)" due:"1621220400" end:"1627103271" entry:"1627103165" imask:"49" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"23578675-73d5-45a9-b2ba-20d906443d0f"]
[description:"Web Dev (HTML, CSS)" due:"1621306800" end:"1627103271" entry:"1627103165" imask:"50" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"ded5c9cb-a3e8-45ef-a73b-d8c434a9e276"]
[description:"Web Dev (HTML, CSS)" due:"1621393200" end:"1627103271" entry:"1627103165" imask:"51" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"2d5e464c-2289-44ec-b7b1-45f3bbbcae94"]
[description:"Web Dev (HTML, CSS)" due:"1621479600" end:"1627103271" entry:"1627103165" imask:"52" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"14853c83-e3e7-4fb8-8d02-844a8bb2677f"]
[description:"Web Dev (HTML, CSS)" due:"1621566000" end:"1627103271" entry:"1627103165" imask:"53" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"41e3b380-80c6-47f8-867f-bab3d7994665"]
[description:"Web Dev (HTML, CSS)" due:"1621652400" end:"1627103271" entry:"1627103165" imask:"54" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"c41ac439-b6bf-4c80-ac94-5fd5fc26b85a"]
[description:"Web Dev (HTML, CSS)" due:"1621738800" end:"1627103271" entry:"1627103165" imask:"55" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"d940ff8e-8e6a-45d0-8b09-0f4a2a7b1df6"]
[description:"Web Dev (HTML, CSS)" due:"1621825200" end:"1627103271" entry:"1627103165" imask:"56" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"3d62bdb5-8f5d-4dd4-8ee8-ded95e0d8dd4"]
[description:"Web Dev (HTML, CSS)" due:"1621911600" end:"1627103271" entry:"1627103165" imask:"57" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"11596689-4977-4f42-a244-37f026296238"]
[description:"Web Dev (HTML, CSS)" due:"1621998000" end:"1627103271" entry:"1627103165" imask:"58" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"5eacf0d4-acd5-4553-97e1-7b914b6484ec"]
[description:"Web Dev (HTML, CSS)" due:"1622084400" end:"1627103271" entry:"1627103165" imask:"59" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"f1bb3f27-38b0-48dc-8f9a-6450e265d032"]
[description:"Web Dev (HTML, CSS)" due:"1622170800" end:"1627103271" entry:"1627103165" imask:"60" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"c57433db-eac1-4bd7-9c40-fac074b96693"]
[description:"Web Dev (HTML, CSS)" due:"1622257200" end:"1627103271" entry:"1627103165" imask:"61" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"592a256f-528f-4f25-9cde-e35a1fe4d1e0"]
[description:"Web Dev (HTML, CSS)" due:"1622343600" end:"1627103271" entry:"1627103165" imask:"62" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"031dd597-ef98-4cc1-8e6a-41c162fbdef0"]
[description:"Web Dev (HTML, CSS)" due:"1622430000" end:"1627103271" entry:"1627103165" imask:"63" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"e177defe-296e-4c28-a108-aa223359d259"]
[description:"Web Dev (HTML, CSS)" due:"1622516400" end:"1627103271" entry:"1627103165" imask:"64" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"d8dd60d2-d487-411a-a7a0-0d5a449bb324"]
[description:"Web Dev (HTML, CSS)" due:"1622602800" end:"1627103271" entry:"1627103165" imask:"65" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"aae8fd83-a3a6-4824-a793-1c320f4843fd"]
[description:"Web Dev (HTML, CSS)" due:"1622689200" end:"1627103271" entry:"1627103165" imask:"66" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"734d7391-36d9-4ee5-88d7-4bc3235a2628"]
[description:"Web Dev (HTML, CSS)" due:"1622775600" end:"1627103271" entry:"1627103165" imask:"67" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"599189c5-dd9e-4b4b-a723-6730baa1ece9"]
[description:"Web Dev (HTML, CSS)" due:"1622862000" end:"1627103271" entry:"1627103165" imask:"68" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"cfacf984-1005-4fd3-89db-8cbb3bb94001"]
[description:"Web Dev (HTML, CSS)" due:"1622948400" end:"1627103271" entry:"1627103165" imask:"69" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"af8fd5f8-ff34-4cc1-9379-49889c8cfc1a"]
[description:"Web Dev (HTML, CSS)" due:"1623034800" end:"1627103271" entry:"1627103165" imask:"70" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"2261bf60-c744-42c7-84c0-c9eaf80dc48f"]
[description:"Web Dev (HTML, CSS)" due:"1623121200" end:"1627103271" entry:"1627103165" imask:"71" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"242c408f-4266-4b22-b738-35904b2e90a6"]
[description:"Web Dev (HTML, CSS)" due:"1623207600" end:"1627103271" entry:"1627103165" imask:"72" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"53590a72-44ac-455c-9898-44be59a3fe76"]
[description:"Web Dev (HTML, CSS)" due:"1623294000" end:"1627103271" entry:"1627103165" imask:"73" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"2b177bb0-4894-4bca-84ab-8f9f1bdeae07"]
[description:"Web Dev (HTML, CSS)" due:"1623380400" end:"1627103271" entry:"1627103165" imask:"74" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"cbe28cad-d65f-47d6-93da-e3dc5f0d5565"]
[description:"Web Dev (HTML, CSS)" due:"1623466800" end:"1627103271" entry:"1627103165" imask:"75" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"ce75ea60-7f8a-45fd-9597-4664c37c0b74"]
[description:"Web Dev (HTML, CSS)" due:"1623553200" end:"1627103271" entry:"1627103165" imask:"76" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"c5f97ea6-3503-4654-a1a8-68855d061d9c"]
[description:"Web Dev (HTML, CSS)" due:"1623639600" end:"1627103271" entry:"1627103165" imask:"77" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"85748201-0e5d-4dea-9ac4-cd655d527e0b"]
[description:"Web Dev (HTML, CSS)" due:"1623726000" end:"1627103271" entry:"1627103165" imask:"78" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"49329307-3daa-4fab-aee7-7ce31ba830b3"]
[description:"Web Dev (HTML, CSS)" due:"1623812400" end:"1627103271" entry:"1627103165" imask:"79" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"7feb8b01-6808-415e-8536-0adae3e49088"]
[description:"Web Dev (HTML, CSS)" due:"1623898800" end:"1627103271" entry:"1627103165" imask:"80" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"4dac8564-ed9c-4697-9467-0fb786ce1b1b"]
[description:"Web Dev (HTML, CSS)" due:"1623985200" end:"1627103271" entry:"1627103165" imask:"81" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"7b948100-e3ab-4385-914c-98a70a47fdc1"]
[description:"Web Dev (HTML, CSS)" due:"1624071600" end:"1627103271" entry:"1627103165" imask:"82" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"64c5d06f-fe39-471e-8914-7183f4cff4b3"]
[description:"Web Dev (HTML, CSS)" due:"1624158000" end:"1627103271" entry:"1627103165" imask:"83" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"c4e85c01-a076-4ff0-938b-d249b3db5250"]
[description:"Web Dev (HTML, CSS)" due:"1624244400" end:"1627103271" entry:"1627103165" imask:"84" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"ee9c556e-9e9d-4577-b605-67c57ac619cf"]
[description:"Web Dev (HTML, CSS)" due:"1624330800" end:"1627103271" entry:"1627103165" imask:"85" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"1719b8d6-0193-4666-b56d-f0063647f145"]
[description:"Web Dev (HTML, CSS)" due:"1624417200" end:"1627103271" entry:"1627103165" imask:"86" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"8aa21f4e-27da-428c-a50b-34d4775ddc12"]
[description:"Web Dev (HTML, CSS)" due:"1624503600" end:"1627103271" entry:"1627103165" imask:"87" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"e3e6a683-f031-4b4a-98ef-d561e705d743"]
[description:"Web Dev (HTML, CSS)" due:"1624590000" end:"1627103271" entry:"1627103165" imask:"88" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"57db24b3-a199-47f2-9b27-fbd64e7a3e4a"]
[description:"Web Dev (HTML, CSS)" due:"1624676400" end:"1627103271" entry:"1627103165" imask:"89" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"5f475c68-da34-4e35-944d-529a1cbace9a"]
[description:"Web Dev (HTML, CSS)" due:"1624762800" end:"1627103271" entry:"1627103165" imask:"90" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"6f9558ba-90c9-4bc8-814c-7d56ed25f701"]
[description:"Web Dev (HTML, CSS)" due:"1624849200" end:"1627103271" entry:"1627103165" imask:"91" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"847b1a50-345f-44d2-bcf1-28a331a2f5a5"]
[description:"Web Dev (HTML, CSS)" due:"1624935600" end:"1627103271" entry:"1627103165" imask:"92" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"fe031fc8-efae-4d04-a80b-285df372ca99"]
[description:"Web Dev (HTML, CSS)" due:"1625022000" end:"1627103271" entry:"1627103165" imask:"93" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"e73d1118-63fd-4d27-b59a-e34ecdaf4ce5"]
[description:"Web Dev (HTML, CSS)" due:"1625108400" end:"1627103271" entry:"1627103165" imask:"94" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"51071abf-8fd9-41ce-a250-62e05b189ace"]
[description:"Web Dev (HTML, CSS)" due:"1625194800" end:"1627103271" entry:"1627103165" imask:"95" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"5896c8e8-2b35-4a07-a56b-e20045853878"]
[description:"Web Dev (HTML, CSS)" due:"1625281200" end:"1627103271" entry:"1627103165" imask:"96" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"7cd1795c-4a77-46ed-8160-650ee0a32392"]
[description:"Web Dev (HTML, CSS)" due:"1625367600" end:"1627103271" entry:"1627103165" imask:"97" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"8e92433d-5b43-4705-948b-d5f8826ca029"]
[description:"Web Dev (HTML, CSS)" due:"1625454000" end:"1627103271" entry:"1627103165" imask:"98" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"62321f93-9303-494f-8a73-59466ccf3c63"]
[description:"Web Dev (HTML, CSS)" due:"1625540400" end:"1627103271" entry:"1627103165" imask:"99" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"db306b63-30bf-4e3d-8e52-fe1e722d8789"]
[description:"Web Dev (HTML, CSS)" due:"1625626800" end:"1627103271" entry:"1627103165" imask:"100" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"3f9959e3-db32-4d20-8887-991daa5e14ad"]
[description:"Web Dev (HTML, CSS)" due:"1625713200" end:"1627103271" entry:"1627103165" imask:"101" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"c8bd9bfd-bf12-47a9-9374-967def02258f"]
[description:"Web Dev (HTML, CSS)" due:"1625799600" end:"1627103271" entry:"1627103165" imask:"102" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"17abcfc8-bdb6-4e19-ab3b-47063628e3de"]
[description:"Web Dev (HTML, CSS)" due:"1625886000" end:"1627103271" entry:"1627103165" imask:"103" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"43a34dea-8c12-4e6d-b4e2-23fd83f9d29c"]
[description:"Web Dev (HTML, CSS)" due:"1625972400" end:"1627103271" entry:"1627103165" imask:"104" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"f08ce165-ab1c-4863-a540-e65470881de4"]
[description:"Web Dev (HTML, CSS)" due:"1626058800" end:"1627103271" entry:"1627103165" imask:"105" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"b11f85c4-bd4b-4c7e-8b97-1e3dcee2949d"]
[description:"Web Dev (HTML, CSS)" due:"1626145200" end:"1627103271" entry:"1627103165" imask:"106" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"b9e1fa74-7fdd-456f-9fbd-2f7ac0a844f0"]
[description:"Web Dev (HTML, CSS)" due:"1626231600" end:"1627103271" entry:"1627103165" imask:"107" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"7fe4a0c5-5b60-429f-88d5-8cfa62d7a0c2"]
[description:"Web Dev (HTML, CSS)" due:"1626318000" end:"1627103271" entry:"1627103165" imask:"108" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"6cbc307e-56c9-4d82-a28e-9fc67c4bc676"]
[description:"Web Dev (HTML, CSS)" due:"1626404400" end:"1627103271" entry:"1627103165" imask:"109" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"4426f1fc-b915-4556-82f9-a610ffa08e1a"]
[description:"Web Dev (HTML, CSS)" due:"1626490800" end:"1627103271" entry:"1627103165" imask:"110" modified:"1627103271" parent:"e1a53026-c09a-40ab-95d6-de6fb2e47a5b" project:"Web_Dev" recur:"daily" status:"deleted" tags:"Daily" uuid:"8a63cdc5-b50b-4fdd-9a0f-2b847feec87f"]
