[description:"Use the Forecast analysis learned in class on real stocks" entry:"1615179802" modified:"1619163671" priority:"L" project:"Python.Stock_Predictions" status:"pending" tags:"Personal" uuid:"b123dbc1-3e25-45c6-b3f3-a42d6ec8d5de"]
[annotation_1615199442:"Create a VOLUME measure" description:"STOCK BOT" entry:"1615199426" modified:"1619163590" priority:"L" project:"Python.Stock_Bot" status:"pending" tags:"Personal" uuid:"8435234a-88f9-481e-aba4-29a98eca020c"]
[description:"Brush Yer Teef" due:"1623898800" entry:"1627103165" imask:"90" modified:"1620402945" parent:"82a63545-9aa5-4e00-823b-c326fc3cb544" project:"Cleaning" recur:"daily" status:"pending" tags:"Daily" uuid:"655a1943-a0d9-4146-8f08-1d21b8aebc39"]
[description:"Brush Yer Teef" due:"1623985200" entry:"1627103165" imask:"91" modified:"1620402945" parent:"82a63545-9aa5-4e00-823b-c326fc3cb544" project:"Cleaning" recur:"daily" status:"pending" tags:"Daily" uuid:"c21ef25f-4336-42c9-a8e7-78d36c3384c0"]
[description:"Brush Yer Teef" due:"1624071600" entry:"1627103165" imask:"92" modified:"1620402945" parent:"82a63545-9aa5-4e00-823b-c326fc3cb544" project:"Cleaning" recur:"daily" status:"pending" tags:"Daily" uuid:"6efdf81b-03f8-4b5f-ba45-f4976d38359d"]
[description:"Brush Yer Teef" due:"1624158000" entry:"1627103165" imask:"93" modified:"1620402945" parent:"82a63545-9aa5-4e00-823b-c326fc3cb544" project:"Cleaning" recur:"daily" status:"pending" tags:"Daily" uuid:"616695ba-e18c-4772-9f8e-192f8cb76817"]
[description:"Brush Yer Teef" due:"1624244400" entry:"1627103165" imask:"94" modified:"1620402945" parent:"82a63545-9aa5-4e00-823b-c326fc3cb544" project:"Cleaning" recur:"daily" status:"pending" tags:"Daily" uuid:"116542bb-b213-4323-997d-cd3c2d149526"]
[description:"Brush Yer Teef" due:"1624330800" entry:"1627103165" imask:"95" modified:"1620402945" parent:"82a63545-9aa5-4e00-823b-c326fc3cb544" project:"Cleaning" recur:"daily" status:"pending" tags:"Daily" uuid:"08f616aa-e7bd-4ba3-8bb3-8c5e665c889c"]
[description:"Brush Yer Teef" due:"1624417200" entry:"1627103165" imask:"96" modified:"1620402945" parent:"82a63545-9aa5-4e00-823b-c326fc3cb544" project:"Cleaning" recur:"daily" status:"pending" tags:"Daily" uuid:"4e560b40-60bb-439e-97a8-0f7d9a34a1a3"]
[description:"Brush Yer Teef" due:"1624503600" entry:"1627103165" imask:"97" modified:"1620402945" parent:"82a63545-9aa5-4e00-823b-c326fc3cb544" project:"Cleaning" recur:"daily" status:"pending" tags:"Daily" uuid:"8b1b0653-4d75-4ca5-b23c-81700618b0ba"]
[description:"Brush Yer Teef" due:"1624590000" entry:"1627103165" imask:"98" modified:"1620402945" parent:"82a63545-9aa5-4e00-823b-c326fc3cb544" project:"Cleaning" recur:"daily" status:"pending" tags:"Daily" uuid:"44df0e38-83d5-4e71-8fe4-3567e25321c6"]
[description:"Brush Yer Teef" due:"1624676400" entry:"1627103165" imask:"99" modified:"1620402945" parent:"82a63545-9aa5-4e00-823b-c326fc3cb544" project:"Cleaning" recur:"daily" status:"pending" tags:"Daily" uuid:"5a943e49-da83-4b28-8c2f-ebb837a35446"]
[description:"Brush Yer Teef" due:"1624762800" entry:"1627103165" imask:"100" modified:"1620402945" parent:"82a63545-9aa5-4e00-823b-c326fc3cb544" project:"Cleaning" recur:"daily" status:"pending" tags:"Daily" uuid:"b9687eef-d6c3-401b-82c7-2e1dfae96733"]
[description:"Brush Yer Teef" due:"1624849200" entry:"1627103165" imask:"101" modified:"1620402945" parent:"82a63545-9aa5-4e00-823b-c326fc3cb544" project:"Cleaning" recur:"daily" status:"pending" tags:"Daily" uuid:"af2d42b7-a5fb-43a6-8ac8-4f6e431aecb5"]
[description:"Brush Yer Teef" due:"1624935600" entry:"1627103165" imask:"102" modified:"1620402945" parent:"82a63545-9aa5-4e00-823b-c326fc3cb544" project:"Cleaning" recur:"daily" status:"pending" tags:"Daily" uuid:"b29f9d2f-8e8d-4a7b-8250-ab482d7f5c81"]
[description:"Brush Yer Teef" due:"1625022000" entry:"1627103165" imask:"103" modified:"1620402945" parent:"82a63545-9aa5-4e00-823b-c326fc3cb544" project:"Cleaning" recur:"daily" status:"pending" tags:"Daily" uuid:"dd4e7f8f-8734-4827-acad-5859194e0231"]
[description:"Brush Yer Teef" due:"1625108400" entry:"1627103165" imask:"104" modified:"1620402945" parent:"82a63545-9aa5-4e00-823b-c326fc3cb544" project:"Cleaning" recur:"daily" status:"pending" tags:"Daily" uuid:"24ce1402-8269-44aa-bad1-29be16dfc0a7"]
[description:"Brush Yer Teef" due:"1625194800" entry:"1627103165" imask:"105" modified:"1620402945" parent:"82a63545-9aa5-4e00-823b-c326fc3cb544" project:"Cleaning" recur:"daily" status:"pending" tags:"Daily" uuid:"bb97c9a7-6fb9-43df-8c64-468829828c0a"]
[description:"Brush Yer Teef" due:"1625281200" entry:"1627103165" imask:"106" modified:"1620402945" parent:"82a63545-9aa5-4e00-823b-c326fc3cb544" project:"Cleaning" recur:"daily" status:"pending" tags:"Daily" uuid:"3b860754-f274-4ea8-b98f-501a94037f5a"]
[description:"Brush Yer Teef" due:"1625367600" entry:"1627103165" imask:"107" modified:"1620402945" parent:"82a63545-9aa5-4e00-823b-c326fc3cb544" project:"Cleaning" recur:"daily" status:"pending" tags:"Daily" uuid:"598c4801-fa1e-494c-83d1-0128e7db0ca8"]
[description:"Brush Yer Teef" due:"1625454000" entry:"1627103165" imask:"108" modified:"1620402945" parent:"82a63545-9aa5-4e00-823b-c326fc3cb544" project:"Cleaning" recur:"daily" status:"pending" tags:"Daily" uuid:"03070a1e-38db-42d9-9d0f-c85d3a828f33"]
[description:"Brush Yer Teef" due:"1625540400" entry:"1627103165" imask:"109" modified:"1620402945" parent:"82a63545-9aa5-4e00-823b-c326fc3cb544" project:"Cleaning" recur:"daily" status:"pending" tags:"Daily" uuid:"5e601ccc-bb34-4f82-8b4f-3ea41aaeffd5"]
[description:"Brush Yer Teef" due:"1625626800" entry:"1627103165" imask:"110" modified:"1620402945" parent:"82a63545-9aa5-4e00-823b-c326fc3cb544" project:"Cleaning" recur:"daily" status:"pending" tags:"Daily" uuid:"db4e735d-1e01-4a63-a8e2-e32cab9fca4e"]
[description:"Brush Yer Teef" due:"1625713200" entry:"1627103165" imask:"111" modified:"1620402945" parent:"82a63545-9aa5-4e00-823b-c326fc3cb544" project:"Cleaning" recur:"daily" status:"pending" tags:"Daily" uuid:"78c2f08c-1dca-414e-8552-9fc18a433be9"]
[description:"Brush Yer Teef" due:"1625799600" entry:"1627103165" imask:"112" modified:"1620402945" parent:"82a63545-9aa5-4e00-823b-c326fc3cb544" project:"Cleaning" recur:"daily" status:"pending" tags:"Daily" uuid:"437cab6a-b033-4f08-9a7a-188181876a26"]
[description:"Brush Yer Teef" due:"1625886000" entry:"1627103165" imask:"113" modified:"1620402945" parent:"82a63545-9aa5-4e00-823b-c326fc3cb544" project:"Cleaning" recur:"daily" status:"pending" tags:"Daily" uuid:"1d885c8f-d1c2-4278-ba6a-d8180d479aba"]
[description:"Brush Yer Teef" due:"1625972400" entry:"1627103165" imask:"114" modified:"1620402945" parent:"82a63545-9aa5-4e00-823b-c326fc3cb544" project:"Cleaning" recur:"daily" status:"pending" tags:"Daily" uuid:"77468ec2-0256-4c42-bd42-1b8173bfe08f"]
[description:"Brush Yer Teef" due:"1626058800" entry:"1627103165" imask:"115" modified:"1620402945" parent:"82a63545-9aa5-4e00-823b-c326fc3cb544" project:"Cleaning" recur:"daily" status:"pending" tags:"Daily" uuid:"30c283f6-d021-499d-8770-261604b8c4bb"]
[description:"Brush Yer Teef" due:"1626145200" entry:"1627103165" imask:"116" modified:"1620402945" parent:"82a63545-9aa5-4e00-823b-c326fc3cb544" project:"Cleaning" recur:"daily" status:"pending" tags:"Daily" uuid:"e7a0626f-5299-4267-9be3-5656a093ddad"]
[description:"Brush Yer Teef" due:"1626231600" entry:"1627103165" imask:"117" modified:"1620402945" parent:"82a63545-9aa5-4e00-823b-c326fc3cb544" project:"Cleaning" recur:"daily" status:"pending" tags:"Daily" uuid:"6b066f64-974e-4e3e-ab1c-8b145c371112"]
[description:"Brush Yer Teef" due:"1626318000" entry:"1627103165" imask:"118" modified:"1620402945" parent:"82a63545-9aa5-4e00-823b-c326fc3cb544" project:"Cleaning" recur:"daily" status:"pending" tags:"Daily" uuid:"b109f5f7-0105-4ce4-9165-e1bec4442a78"]
[description:"Brush Yer Teef" due:"1626404400" entry:"1627103165" imask:"119" modified:"1620402945" parent:"82a63545-9aa5-4e00-823b-c326fc3cb544" project:"Cleaning" recur:"daily" status:"pending" tags:"Daily" uuid:"3c9b4cae-f951-4fc1-9b7f-048fa59d5acb"]
[description:"Brush Yer Teef" due:"1626490800" entry:"1627103165" imask:"120" modified:"1620402945" parent:"82a63545-9aa5-4e00-823b-c326fc3cb544" project:"Cleaning" recur:"daily" status:"pending" tags:"Daily" uuid:"fc4c2fec-66c8-439d-ba01-1139cbcb255c"]
[description:"Brush Yer Teef" due:"1626577200" entry:"1627103165" imask:"121" modified:"1620402945" parent:"82a63545-9aa5-4e00-823b-c326fc3cb544" project:"Cleaning" recur:"daily" status:"pending" tags:"Daily" uuid:"87866cd0-4c63-4db0-b9f9-9f6129e96039"]
[description:"Brush Yer Teef" due:"1626663600" entry:"1627103165" imask:"122" modified:"1620402945" parent:"82a63545-9aa5-4e00-823b-c326fc3cb544" project:"Cleaning" recur:"daily" status:"pending" tags:"Daily" uuid:"7714c773-e02b-4e15-9c59-80f6326e126a"]
[description:"Brush Yer Teef" due:"1626750000" entry:"1627103165" imask:"123" modified:"1620402945" parent:"82a63545-9aa5-4e00-823b-c326fc3cb544" project:"Cleaning" recur:"daily" status:"pending" tags:"Daily" uuid:"d5c4ba96-ffe5-412c-ba81-6ff4094ea313"]
[description:"Brush Yer Teef" due:"1626836400" entry:"1627103165" imask:"124" modified:"1620402945" parent:"82a63545-9aa5-4e00-823b-c326fc3cb544" project:"Cleaning" recur:"daily" status:"pending" tags:"Daily" uuid:"ea5d0384-a95f-4193-ba78-90d592f9dcff"]
[description:"Brush Yer Teef" due:"1626922800" entry:"1627103165" imask:"125" modified:"1620402945" parent:"82a63545-9aa5-4e00-823b-c326fc3cb544" project:"Cleaning" recur:"daily" status:"pending" tags:"Daily" uuid:"ba4c408e-a7f5-4934-9f26-a4e1ebcb0c37"]
[description:"Brush Yer Teef" due:"1627009200" entry:"1627103165" imask:"126" modified:"1620402945" parent:"82a63545-9aa5-4e00-823b-c326fc3cb544" project:"Cleaning" recur:"daily" status:"pending" tags:"Daily" uuid:"d2d15fc5-aaee-4527-80f1-7b805d66ae46"]
[description:"Brush Yer Teef" due:"1627095600" entry:"1627103165" imask:"127" modified:"1620402945" parent:"82a63545-9aa5-4e00-823b-c326fc3cb544" project:"Cleaning" recur:"daily" status:"pending" tags:"Daily" uuid:"5ac2230b-9a6c-49d3-b058-3eac0a4a490e"]
[description:"Brush Yer Teef" due:"1627182000" entry:"1627103165" imask:"128" modified:"1627104234" parent:"82a63545-9aa5-4e00-823b-c326fc3cb544" priority:"X" project:"Cleaning" recur:"daily" status:"pending" tags:"Daily" uuid:"2a1cce8d-702c-4cb0-adb8-c241968ad6a6"]
[description:"Study Python" due:"1620529200" entry:"1627103165" imask:"51" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"e636cfa3-afe4-4548-995d-a192108a08c7"]
[description:"Study Python" due:"1620615600" entry:"1627103165" imask:"52" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"ebdb3347-1d48-4f96-ba88-16be1d2934d6"]
[description:"Study Python" due:"1620702000" entry:"1627103165" imask:"53" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"4acf4301-b254-4152-8f4f-d18530165807"]
[description:"Study Python" due:"1620788400" entry:"1627103165" imask:"54" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"6c2948f8-a80a-4d6d-88ff-add16e8131d8"]
[description:"Study Python" due:"1620874800" entry:"1627103165" imask:"55" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"6b4d4ab1-51bf-49d2-b6e4-e0571c37feee"]
[description:"Study Python" due:"1620961200" entry:"1627103165" imask:"56" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"836add04-bfc3-4436-a980-a959ce75dcad"]
[description:"Study Python" due:"1621047600" entry:"1627103165" imask:"57" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"6cac8cc2-aae8-4207-a40d-b42a9355fcd0"]
[description:"Study Python" due:"1621134000" entry:"1627103165" imask:"58" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"55b7e4e7-e852-4dc0-9456-d0c304416c62"]
[description:"Study Python" due:"1621220400" entry:"1627103165" imask:"59" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"ffc29b86-a749-4c80-9cf2-45c72b861fa7"]
[description:"Study Python" due:"1621306800" entry:"1627103165" imask:"60" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"e6469617-6fb2-41c9-a533-f6db6a357b9b"]
[description:"Study Python" due:"1621393200" entry:"1627103165" imask:"61" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"42880c05-32ee-44e7-9db2-06d8da40b334"]
[description:"Study Python" due:"1621479600" entry:"1627103165" imask:"62" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"9a9ea436-f2b6-495b-b1d1-6933102f455c"]
[description:"Study Python" due:"1621566000" entry:"1627103165" imask:"63" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"f7aae294-b212-4d27-b390-2ae9d5701d19"]
[description:"Study Python" due:"1621652400" entry:"1627103165" imask:"64" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"b91381c9-5616-4f26-96d8-531c0188b43f"]
[description:"Study Python" due:"1621738800" entry:"1627103165" imask:"65" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"97960ba1-2eba-479f-9880-2c74b1bf0d9b"]
[description:"Study Python" due:"1621825200" entry:"1627103165" imask:"66" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"409e9abb-2c99-4b52-bcb5-afb182826c0f"]
[description:"Study Python" due:"1621911600" entry:"1627103165" imask:"67" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"98c108fe-4db4-41cb-b740-ab07be797378"]
[description:"Study Python" due:"1621998000" entry:"1627103165" imask:"68" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"c47e5461-4bc7-4810-a10f-88068de97d48"]
[description:"Study Python" due:"1622084400" entry:"1627103165" imask:"69" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"8b218d82-bc97-4924-adf6-11fdcf4fa747"]
[description:"Study Python" due:"1622170800" entry:"1627103165" imask:"70" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"225e0872-59bd-476d-bfde-fb076527602b"]
[description:"Study Python" due:"1622257200" entry:"1627103165" imask:"71" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"c0e67794-a185-4fb9-be05-ea29d8da59bc"]
[description:"Study Python" due:"1622343600" entry:"1627103165" imask:"72" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"ce876b82-0b29-4eea-aad0-d250a437dd56"]
[description:"Study Python" due:"1622430000" entry:"1627103165" imask:"73" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"f7699556-8768-4954-b58a-8dcc68d20f3a"]
[description:"Study Python" due:"1622516400" entry:"1627103165" imask:"74" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"9780927d-bb89-410b-9338-e42e3a76a6f9"]
[description:"Study Python" due:"1622602800" entry:"1627103165" imask:"75" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"245d945f-be51-46ce-892b-0cb2c67282e7"]
[description:"Study Python" due:"1622689200" entry:"1627103165" imask:"76" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"5d6f5d08-b89b-4c78-a46a-33376769ba9a"]
[description:"Study Python" due:"1622775600" entry:"1627103165" imask:"77" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"7155fb32-88d8-43fa-984e-02972dc61a48"]
[description:"Study Python" due:"1622862000" entry:"1627103165" imask:"78" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"6ef821ce-1b36-42cf-af44-b2d59d05a682"]
[description:"Study Python" due:"1622948400" entry:"1627103165" imask:"79" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"691460ab-f06b-472c-b05e-84003dccd718"]
[description:"Study Python" due:"1623034800" entry:"1627103165" imask:"80" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"7bedd88f-4219-488a-bc27-5aeddd3a1ded"]
[description:"Study Python" due:"1623121200" entry:"1627103165" imask:"81" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"3de2730a-6edb-47bc-8c47-8a748dd7013e"]
[description:"Study Python" due:"1623207600" entry:"1627103165" imask:"82" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"4b699bf9-8cb1-400d-a376-8f73aeb87812"]
[description:"Study Python" due:"1623294000" entry:"1627103165" imask:"83" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"e3683686-a190-4e48-b62d-f1a46c192496"]
[description:"Study Python" due:"1623380400" entry:"1627103165" imask:"84" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"19ff5c36-97d9-4b03-addb-63c62477df8d"]
[description:"Study Python" due:"1623466800" entry:"1627103165" imask:"85" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"ff13e94d-9bbf-4b57-8198-f612cdb43b2a"]
[description:"Study Python" due:"1623553200" entry:"1627103165" imask:"86" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"2e21a208-911d-43f7-9155-ecdc636f757b"]
[description:"Study Python" due:"1623639600" entry:"1627103165" imask:"87" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"802f3b0c-1024-4bd1-a558-cedfb4b93e33"]
[description:"Study Python" due:"1623726000" entry:"1627103165" imask:"88" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"01af904f-5deb-4291-9261-464b93d18654"]
[description:"Study Python" due:"1623812400" entry:"1627103165" imask:"89" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"1ac59bb1-5f27-40b9-84ed-61f9507b02a0"]
[description:"Study Python" due:"1623898800" entry:"1627103165" imask:"90" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"55616a92-1ad2-400a-b8df-2f2569ecab42"]
[description:"Study Python" due:"1623985200" entry:"1627103165" imask:"91" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"037d348d-576c-42c7-a777-3b68043b3b8b"]
[description:"Study Python" due:"1624071600" entry:"1627103165" imask:"92" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"d0d909e5-7c06-4a4e-bece-c4ada36d5cfe"]
[description:"Study Python" due:"1624158000" entry:"1627103165" imask:"93" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"c0ed35bf-cbdf-4738-a888-e606f2bb92e3"]
[description:"Study Python" due:"1624244400" entry:"1627103165" imask:"94" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"c44e1e75-588f-4e33-8714-7baaf00d9342"]
[description:"Study Python" due:"1624330800" entry:"1627103165" imask:"95" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"ca1f0d67-4f51-4308-bef1-333e2325a2af"]
[description:"Study Python" due:"1624417200" entry:"1627103165" imask:"96" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"c7277ee9-a385-41c6-beed-d80b3c1eca9c"]
[description:"Study Python" due:"1624503600" entry:"1627103165" imask:"97" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"c8cdbd16-299f-4e5c-91a6-5689932d0844"]
[description:"Study Python" due:"1624590000" entry:"1627103165" imask:"98" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"e709652f-3c2e-4ba8-a031-ad23a8d30ce3"]
[description:"Study Python" due:"1624676400" entry:"1627103165" imask:"99" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"0461a8b3-0992-4bb6-8291-9ec68065c2ea"]
[description:"Study Python" due:"1624762800" entry:"1627103165" imask:"100" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"3580467b-5112-4437-844f-694b94e75046"]
[description:"Study Python" due:"1624849200" entry:"1627103165" imask:"101" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"f61ebca1-22b8-4437-9a56-5add9ab289cf"]
[description:"Study Python" due:"1624935600" entry:"1627103165" imask:"102" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"3c5876e1-7b80-4efd-bbd7-2f3e2e4243dd"]
[description:"Study Python" due:"1625022000" entry:"1627103165" imask:"103" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"1ebd1521-2501-4b69-9a9d-2b59ec979e7d"]
[description:"Study Python" due:"1625108400" entry:"1627103165" imask:"104" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"19478e57-f9db-418e-b9dd-6dd3b92f8bb9"]
[description:"Study Python" due:"1625194800" entry:"1627103165" imask:"105" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"d8b8f4bc-09dc-4d3a-a2c1-fffd7bf532ae"]
[description:"Study Python" due:"1625281200" entry:"1627103165" imask:"106" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"fd0507e3-cdc9-47e5-9299-64102bf5637d"]
[description:"Study Python" due:"1625367600" entry:"1627103165" imask:"107" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"0f947d4a-6a24-425c-bae6-1b7b6ad9245b"]
[description:"Study Python" due:"1625454000" entry:"1627103165" imask:"108" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"a69e1324-bac3-4c32-9e81-f4e58175f88d"]
[description:"Study Python" due:"1625540400" entry:"1627103165" imask:"109" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"2ea81918-8f09-41fe-a5aa-6f4f9ca1430f"]
[description:"Study Python" due:"1625626800" entry:"1627103165" imask:"110" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"379605e2-cf77-4b12-8b74-c1239090b418"]
[description:"Study Python" due:"1625713200" entry:"1627103165" imask:"111" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"3255c091-4d85-4d72-9637-01cf1a605a1b"]
[description:"Study Python" due:"1625799600" entry:"1627103165" imask:"112" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"9243a834-b689-4051-a910-af7818a48a45"]
